time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,Region
2019-07-19,29.4,26.2,33.4,0.0,0.0,,19.8,,1012.9,,Indiana
2019-07-20,28.8,24.0,34.0,0.0,0.0,,16.2,,1013.5,,Indiana
2019-07-21,28.8,21.8,33.4,21.1,0.0,,13.0,,1012.5,,Indiana
2019-07-22,22.8,18.0,24.5,0.5,0.0,,16.9,,1013.9,,Indiana
2019-07-23,21.0,14.6,27.4,0.0,0.0,,16.2,,1017.7,,Indiana
2019-07-24,21.3,15.2,26.2,0.0,0.0,,14.0,,1019.7,,Indiana
2019-07-25,22.3,15.8,28.0,0.0,0.0,,7.2,,1021.8,,Indiana
2019-07-26,24.0,18.4,29.0,0.0,0.0,,8.3,,1023.1,,Indiana
2019-07-27,24.5,18.4,30.8,0.0,0.0,,15.8,,1022.1,,Indiana
2019-07-28,25.8,21.2,31.2,0.0,0.0,,16.2,,1019.5,,Indiana
2019-07-29,25.0,21.2,30.2,17.3,0.0,,18.0,,1014.5,,Indiana
2019-07-30,24.5,20.8,30.8,0.0,0.0,,11.2,,1014.8,,Indiana
2019-07-31,23.5,18.4,28.0,0.0,0.0,,13.0,,1018.7,,Indiana
2019-08-01,22.8,16.2,29.0,0.0,0.0,,8.6,,1019.4,,Indiana
2019-08-02,25.2,20.2,30.8,0.0,0.0,,14.0,,1018.6,,Indiana
2019-08-03,24.4,17.3,30.8,0.0,0.0,,9.0,,1017.3,,Indiana
2019-08-04,25.3,18.4,31.8,0.0,0.0,,5.4,,1016.2,,Indiana
2019-08-05,26.4,19.5,31.8,0.0,0.0,,8.3,,1014.4,,Indiana
2019-08-06,25.8,20.8,31.2,0.0,0.0,,14.4,,1010.1,,Indiana
2019-08-07,25.3,19.0,31.2,0.0,0.0,,9.7,,1010.2,,Indiana
2019-08-08,25.0,19.5,32.4,2.8,0.0,,16.9,,1011.1,,Indiana
2019-08-09,23.6,19.5,29.0,0.0,0.0,,9.7,,1013.2,,Indiana
2019-08-10,23.4,16.8,29.6,0.0,0.0,,7.6,,1015.4,,Indiana
2019-08-11,24.2,18.4,29.6,0.0,0.0,,9.0,,1016.3,,Indiana
2019-08-12,24.4,22.3,28.4,1.3,0.0,,10.8,,1012.6,,Indiana
2019-08-13,24.8,21.2,29.6,1.0,0.0,,13.7,,1009.2,,Indiana
2019-08-14,25.0,19.5,31.8,0.0,0.0,,11.9,,1012.7,,Indiana
2019-08-15,23.2,18.0,29.0,0.0,0.0,,13.7,,1014.2,,Indiana
2019-08-16,23.2,18.4,28.0,0.0,0.0,,12.2,,1014.5,,Indiana
2019-08-17,23.3,20.2,28.4,5.3,0.0,,11.5,,1013.6,,Indiana
2019-08-18,26.4,19.5,32.9,31.8,0.0,,15.1,,1012.7,,Indiana
2019-08-19,24.8,20.2,32.9,0.0,0.0,,6.8,,1015.5,,Indiana
2019-08-20,26.0,20.2,30.8,5.3,0.0,,14.0,,1016.1,,Indiana
2019-08-21,23.2,20.2,29.6,0.0,0.0,,12.6,,1015.0,,Indiana
2019-08-22,23.5,21.2,26.2,9.4,0.0,,11.2,,1014.5,,Indiana
2019-08-23,22.5,18.0,26.2,0.0,0.0,,16.6,,1018.6,,Indiana
2019-08-24,20.2,14.0,25.2,0.0,0.0,,17.3,,1021.9,,Indiana
2019-08-25,21.0,15.8,27.4,0.0,0.0,,17.3,,1017.7,,Indiana
2019-08-26,22.0,19.5,23.0,24.9,0.0,,18.7,,1011.0,,Indiana
2019-08-27,23.3,19.5,28.0,7.4,0.0,,15.8,,1010.5,,Indiana
2019-08-28,21.2,15.2,26.2,0.0,0.0,,17.3,,1015.3,,Indiana
2019-08-29,20.3,13.4,28.4,0.0,0.0,,16.9,,1016.5,,Indiana
2019-08-30,23.2,19.5,28.4,0.0,0.0,,13.7,,1017.6,,Indiana
2019-08-31,20.8,17.3,22.3,0.8,0.0,,16.2,,1022.1,,Indiana
2019-09-01,21.2,18.4,26.2,0.0,0.0,,7.6,,1019.1,,Indiana
2019-09-02,22.3,18.0,28.0,0.0,0.0,,7.6,,1018.7,,Indiana
2019-09-03,23.0,17.3,29.6,0.0,0.0,,13.0,,1015.7,,Indiana
2019-09-04,23.8,17.3,26.2,0.0,0.0,,14.8,,1016.5,,Indiana
2019-09-05,19.5,13.4,25.8,0.0,0.0,,9.7,,1019.2,,Indiana
2019-09-06,20.2,14.6,26.2,0.0,0.0,,16.2,,1014.0,,Indiana
2019-09-07,20.0,15.8,24.5,0.0,0.0,,10.4,,1016.6,,Indiana
2019-09-08,20.2,16.2,24.5,0.0,0.0,,7.2,,1018.1,,Indiana
2019-09-09,22.2,17.3,29.0,0.0,0.0,,9.4,,1020.7,,Indiana
2019-09-10,25.6,19.5,33.4,0.0,0.0,,13.3,,1020.4,,Indiana
2019-09-11,27.0,23.0,32.4,0.3,0.0,,14.0,,1020.5,,Indiana
2019-09-12,26.8,21.8,32.9,0.0,0.0,,10.8,,1019.0,,Indiana
2019-09-13,27.4,18.0,32.9,0.0,0.0,,20.5,,1018.2,,Indiana
2019-09-14,21.8,14.6,28.4,0.0,0.0,,7.9,,1023.0,,Indiana
2019-09-15,21.6,16.2,28.0,0.0,0.0,,9.4,,1020.2,,Indiana
2019-09-16,25.3,20.2,31.8,0.0,0.0,,12.2,,1017.4,,Indiana
2019-09-17,23.8,19.0,28.4,0.0,0.0,,15.1,,1019.0,,Indiana
2019-09-18,23.3,16.8,30.8,0.0,0.0,,11.5,,1018.7,,Indiana
2019-09-19,23.5,17.3,30.8,0.0,0.0,,7.9,,1018.0,,Indiana
2019-09-20,24.8,19.0,31.8,0.0,0.0,,7.2,,1019.6,,Indiana
2019-09-21,25.0,20.8,31.2,0.0,0.0,,15.1,,1021.0,,Indiana
2019-09-22,25.2,19.5,30.8,3.0,0.0,,22.0,,1016.3,,Indiana
2019-09-23,22.8,15.2,25.8,6.9,0.0,,16.9,,1014.9,,Indiana
2019-09-24,18.4,11.2,25.8,0.0,0.0,,8.6,,1016.0,,Indiana
2019-09-25,20.3,15.2,27.4,0.0,0.0,,14.8,,1010.4,,Indiana
2019-09-26,20.5,14.0,24.0,0.0,0.0,,11.2,,1013.5,,Indiana
2019-09-27,20.0,11.8,32.4,0.0,0.0,,20.2,,1012.1,,Indiana
2019-09-28,25.2,20.8,31.2,0.0,0.0,,13.0,,1015.5,,Indiana
2019-09-29,23.5,20.2,30.8,1.8,0.0,,11.2,,1020.3,,Indiana
2019-09-30,25.8,20.2,33.4,0.0,0.0,,11.5,,1018.5,,Indiana
2019-10-01,26.4,20.2,33.4,0.0,0.0,,15.1,,1016.0,,Indiana
2019-10-02,26.6,21.2,33.4,0.0,0.0,,16.6,,1013.1,,Indiana
2019-10-03,24.2,14.0,27.4,0.0,0.0,,17.6,,1015.9,,Indiana
2019-10-04,16.0,10.8,20.8,0.0,0.0,,16.9,,1024.8,,Indiana
2019-10-05,15.6,9.6,24.0,0.0,0.0,,12.2,,1019.6,,Indiana
2019-10-06,17.2,14.6,18.4,5.6,0.0,,10.8,,1018.1,,Indiana
2019-10-07,16.3,10.8,22.3,0.0,0.0,,9.0,,1021.9,,Indiana
2019-10-08,15.4,9.0,23.0,0.0,0.0,,6.5,,1022.5,,Indiana
2019-10-09,16.3,8.5,24.0,0.0,0.0,,10.4,,1020.2,,Indiana
2019-10-10,18.2,13.4,25.8,0.0,0.0,,13.3,,1018.1,,Indiana
2019-10-11,19.4,4.6,21.8,9.1,0.0,,22.3,,1014.7,,Indiana
2019-10-12,6.4,1.2,12.4,0.0,0.0,,16.9,,1019.8,,Indiana
2019-10-13,10.2,3.4,19.5,0.0,0.0,,18.0,,1014.3,,Indiana
2019-10-14,10.8,3.4,17.3,0.0,0.0,,9.4,,1017.9,,Indiana
2019-10-15,13.0,5.8,22.3,0.8,0.0,,18.4,,1014.0,,Indiana
2019-10-16,11.0,6.2,12.4,0.0,0.0,,25.6,,1012.5,,Indiana
2019-10-17,8.8,3.4,14.6,0.0,0.0,,11.5,,1016.6,,Indiana
2019-10-18,9.2,2.9,16.2,0.0,0.0,,7.9,,1017.5,,Indiana
2019-10-19,11.8,5.2,21.2,0.0,0.0,,9.7,,1011.7,,Indiana
2019-10-20,16.0,9.6,23.0,0.0,0.0,,3.6,,1010.9,,Indiana
2019-10-21,15.6,10.8,19.0,25.7,0.0,,23.0,,1006.2,,Indiana
2019-10-22,12.2,7.4,14.6,0.0,0.0,,24.8,,1008.6,,Indiana
2019-10-23,10.0,2.4,18.4,0.0,0.0,,19.8,,1016.9,,Indiana
2019-10-24,12.4,10.2,14.6,0.0,0.0,,14.0,,1022.8,,Indiana
2019-10-25,10.8,8.5,14.0,0.0,0.0,,9.7,,1025.1,,Indiana
2019-10-26,11.0,8.5,18.0,52.8,0.0,,25.9,,1010.4,,Indiana
2019-10-27,13.0,8.5,17.3,0.0,0.0,,20.5,,1011.8,,Indiana
2019-10-28,11.2,5.8,16.8,0.0,0.0,,9.7,,1018.0,,Indiana
2019-10-29,12.2,7.4,15.2,0.0,0.0,,14.4,,1020.1,,Indiana
2019-10-30,8.4,8.0,9.0,2.5,0.0,,15.5,,1018.0,,Indiana
2019-10-31,5.8,-1.5,8.5,17.3,0.0,,27.7,,1011.3,,Indiana
2019-11-01,1.0,-4.1,8.5,0.0,0.0,,14.8,,1025.6,,Indiana
2019-11-02,3.8,-0.4,10.8,0.0,0.0,,16.9,,1022.4,,Indiana
2019-11-03,4.4,-1.5,11.8,0.0,0.0,,15.5,,1022.3,,Indiana
2019-11-04,9.2,5.2,14.6,0.8,0.0,,19.1,,1018.1,,Indiana
2019-11-05,7.8,0.8,11.2,0.3,0.0,,14.0,,1025.2,,Indiana
2019-11-06,5.4,0.2,11.8,1.3,0.0,,11.2,,1027.3,,Indiana
2019-11-07,4.9,-4.8,7.4,0.5,0.0,,18.7,,1027.1,,Indiana
2019-11-08,-3.1,-8.0,1.2,0.0,0.0,,7.9,,1031.1,,Indiana
2019-11-09,0.8,-4.1,9.6,0.0,0.0,,17.6,,1020.1,,Indiana
2019-11-10,8.2,4.0,16.2,0.0,0.0,,13.3,,1015.4,,Indiana
2019-11-11,6.0,-5.8,7.4,5.6,0.0,,21.6,,1018.9,,Indiana
2019-11-12,-8.0,-13.0,-5.8,0.0,5.0,,19.8,,1031.1,,Indiana
2019-11-13,-8.8,-12.5,-1.5,0.0,3.0,,13.0,,1027.2,,Indiana
2019-11-14,-0.2,-3.6,4.6,0.0,0.0,,11.5,,1024.1,,Indiana
2019-11-15,0.6,-4.1,8.0,0.0,0.0,,12.2,,1028.3,,Indiana
2019-11-16,2.6,-1.5,6.8,0.0,0.0,,16.6,,1027.1,,Indiana
2019-11-17,1.5,-3.1,7.4,0.0,0.0,,6.5,,1017.5,,Indiana
2019-11-18,2.8,-0.4,4.0,0.3,0.0,,8.6,,1009.5,,Indiana
2019-11-19,3.8,-0.4,7.4,0.8,0.0,,9.4,,1010.2,,Indiana
2019-11-20,5.9,4.6,8.0,0.0,0.0,,9.7,,1021.7,,Indiana
2019-11-21,7.6,4.6,11.2,2.0,0.0,,22.0,,1015.8,,Indiana
2019-11-22,6.1,-0.4,6.2,0.0,0.0,,14.4,,1019.3,,Indiana
2019-11-23,0.6,-2.6,2.9,11.4,0.0,,14.4,,1011.0,,Indiana
2019-11-24,2.8,-0.4,9.6,0.0,0.0,,17.6,,1008.8,,Indiana
2019-11-25,6.4,1.8,14.6,0.0,0.0,,15.5,,1006.6,,Indiana
2019-11-26,8.8,4.6,12.4,14.5,0.0,,16.2,,1008.5,,Indiana
2019-11-27,9.2,2.4,14.0,8.4,0.0,,40.3,,1008.9,,Indiana
2019-11-28,2.4,0.8,2.9,0.0,0.0,,13.7,,1030.5,,Indiana
2019-11-29,3.4,2.4,5.2,0.3,0.0,,8.3,,1026.7,,Indiana
2019-11-30,4.0,2.9,8.5,20.3,0.0,,18.4,,1010.1,,Indiana
2019-12-01,5.4,1.2,9.6,7.1,0.0,,21.2,,998.3,,Indiana
2019-12-02,1.5,-0.4,2.4,0.0,0.0,,24.1,,1013.9,,Indiana
2019-12-03,0.6,-1.5,4.6,0.0,0.0,,18.4,,1011.9,,Indiana
2019-12-04,3.2,0.2,9.0,0.0,0.0,,23.0,,1007.5,,Indiana
2019-12-05,3.2,-2.0,10.2,0.0,0.0,,10.4,,1017.4,,Indiana
2019-12-06,6.8,-2.0,10.2,0.0,0.0,,18.0,,1021.2,,Indiana
2019-12-07,0.2,-5.4,5.8,0.0,0.0,,10.8,,1028.5,,Indiana
2019-12-08,3.4,-2.0,11.8,0.0,0.0,,14.8,,1018.2,,Indiana
2019-12-09,10.8,2.9,11.8,16.3,0.0,,21.6,,1004.6,,Indiana
2019-12-10,-1.0,-7.6,2.9,0.0,0.0,,22.3,,1021.2,,Indiana
2019-12-11,-5.1,-8.0,0.2,0.0,0.0,,10.8,,1031.6,,Indiana
2019-12-12,-1.2,-5.4,6.2,0.0,0.0,,15.5,,1029.4,,Indiana
2019-12-13,2.2,-0.8,6.8,0.0,0.0,,8.6,,1015.4,,Indiana
2019-12-14,4.4,-0.8,7.4,0.8,0.0,,14.4,,1007.4,,Indiana
2019-12-15,-1.2,-4.1,-0.8,9.4,0.0,,13.0,,1018.4,,Indiana
2019-12-16,-1.0,-0.8,-0.4,8.4,10.0,,19.8,,1018.1,,Indiana
2019-12-17,-1.2,-7.0,0.2,1.5,13.0,,19.4,,1019.0,,Indiana
2019-12-18,-5.4,-10.8,-3.6,0.0,10.0,,17.6,,1025.7,,Indiana
2019-12-19,-7.0,-12.5,2.4,0.0,10.0,,14.4,,1029.8,,Indiana
2019-12-20,-0.6,-5.4,4.6,0.0,10.0,,7.9,,1031.9,,Indiana
2019-12-21,2.0,-1.5,6.8,0.0,8.0,,6.1,,1029.8,,Indiana
2019-12-22,2.4,-3.6,11.8,0.0,8.0,,2.9,,1026.4,,Indiana
2019-12-23,4.4,-2.0,11.2,0.0,5.0,,4.0,,1020.7,,Indiana
2019-12-24,4.4,-1.5,12.4,0.0,0.0,,5.0,,1019.1,,Indiana
2019-12-25,7.2,0.8,16.8,0.0,0.0,,11.2,,1015.9,,Indiana
2019-12-26,12.8,8.0,18.4,0.0,0.0,,15.5,,1017.3,,Indiana
2019-12-27,9.4,2.9,13.4,0.0,0.0,,11.2,,1023.0,,Indiana
2019-12-28,6.2,2.9,14.6,1.5,0.0,,15.1,,1020.4,,Indiana
2019-12-29,14.0,11.8,16.8,27.4,0.0,,19.1,,1005.8,,Indiana
2019-12-30,6.2,1.8,11.8,5.1,0.0,,33.8,,1003.0,,Indiana
2019-12-31,1.0,0.2,1.8,0.0,0.0,,33.8,,1009.6,,Indiana
2020-01-01,2.8,-0.8,8.5,0.0,0.0,,20.9,,1011.5,,Indiana
2020-01-02,7.2,4.0,12.4,3.0,0.0,,19.1,,1006.3,,Indiana
2020-01-03,8.2,5.2,9.6,7.6,0.0,,7.6,,1008.0,,Indiana
2020-01-04,3.0,-0.4,5.2,0.8,0.0,,20.9,,1015.0,,Indiana
2020-01-05,1.0,-4.1,9.0,0.0,0.0,,22.3,,1019.8,,Indiana
2020-01-06,2.4,-3.6,6.2,0.0,0.0,,9.7,,1021.8,,Indiana
2020-01-07,2.2,-4.1,8.5,0.0,0.0,,15.5,,1017.7,,Indiana
2020-01-08,0.0,-3.1,2.9,0.0,0.0,,15.1,,1026.9,,Indiana
2020-01-09,2.4,-3.1,13.4,1.3,0.0,,24.5,,1024.4,,Indiana
2020-01-10,10.6,6.2,14.0,47.5,0.0,,19.8,,1019.4,,Indiana
2020-01-11,13.4,2.4,18.0,38.6,0.0,,21.6,,1006.0,,Indiana
2020-01-12,2.0,0.8,3.4,1.5,0.0,,12.2,,1023.6,,Indiana
2020-01-13,3.8,1.2,5.8,0.0,0.0,,13.7,,1026.1,,Indiana
2020-01-14,3.6,0.8,8.5,0.0,0.0,,10.4,,1021.5,,Indiana
2020-01-15,3.6,-0.4,9.0,0.0,0.0,,15.8,,1019.3,,Indiana
2020-01-16,1.3,-5.4,3.4,0.0,0.0,,21.2,,1034.8,,Indiana
2020-01-17,-4.0,-5.8,0.2,0.5,0.0,,21.6,,1037.4,,Indiana
2020-01-18,2.0,-5.8,8.5,28.7,0.0,,31.3,,1015.0,,Indiana
2020-01-19,-8.8,-12.5,-5.8,0.0,0.0,,27.4,,1026.5,,Indiana
2020-01-20,-7.8,-10.4,-2.0,0.0,0.0,,10.1,,1035.7,,Indiana
2020-01-21,-3.2,-6.4,-0.4,0.0,0.0,,7.6,,1036.2,,Indiana
2020-01-22,-4.0,-8.0,2.4,0.0,0.0,,11.9,,1027.7,,Indiana
2020-01-23,2.4,-0.4,8.0,1.0,0.0,,16.2,,1019.8,,Indiana
2020-01-24,4.2,2.4,6.2,3.3,0.0,,15.1,,1011.2,,Indiana
2020-01-25,1.5,-0.4,2.4,1.3,0.0,,24.1,,1013.7,,Indiana
2020-01-26,0.4,-2.0,3.4,0.0,0.0,,16.6,,1015.2,,Indiana
2020-01-27,-0.8,-2.6,0.2,0.0,0.0,,11.5,,1014.9,,Indiana
2020-01-28,0.0,-0.4,1.2,0.0,0.0,,7.9,,1019.3,,Indiana
2020-01-29,0.4,0.2,1.2,0.0,0.0,,9.4,,1021.2,,Indiana
2020-01-30,0.8,-0.4,2.9,0.0,0.0,,6.8,,1022.7,,Indiana
2020-01-31,1.8,0.2,4.0,0.0,0.0,,7.6,,1021.3,,Indiana
2020-02-01,2.8,1.2,5.8,0.0,0.0,,17.6,,1015.2,,Indiana
2020-02-02,6.4,0.2,17.3,0.0,0.0,,25.6,,1006.5,,Indiana
2020-02-03,9.6,2.9,19.5,0.0,0.0,,19.8,,1007.3,,Indiana
2020-02-04,11.4,0.8,16.2,8.1,0.0,,23.8,,1010.5,,Indiana
2020-02-05,1.0,-0.8,2.4,7.1,0.0,,23.0,,1014.0,,Indiana
2020-02-06,-1.6,-3.1,-0.8,0.8,0.0,,15.8,,1001.8,,Indiana
2020-02-07,-2.2,-4.1,2.4,0.0,0.0,,16.9,,1007.4,,Indiana
2020-02-08,-1.0,-2.6,1.2,0.8,0.0,,13.7,,1020.6,,Indiana
2020-02-09,-1.5,-4.8,4.0,33.0,0.0,,14.8,,1022.9,,Indiana
2020-02-10,2.8,0.8,6.2,11.2,0.0,,13.3,,1018.5,,Indiana
2020-02-11,1.4,-0.8,4.0,0.0,0.0,,11.5,,1021.0,,Indiana
2020-02-12,0.4,-2.6,2.9,7.1,0.0,,10.1,,1016.8,,Indiana
2020-02-13,-1.0,-11.4,0.8,2.0,3.0,,23.0,,1016.9,,Indiana
2020-02-14,-11.5,-16.5,-7.0,0.0,3.0,,9.4,,1035.0,,Indiana
2020-02-15,-5.0,-10.8,6.8,0.0,0.0,,19.8,,1026.4,,Indiana
2020-02-16,4.8,-0.8,9.0,0.0,0.0,,10.1,,1020.1,,Indiana
2020-02-17,2.8,-1.5,8.0,0.8,0.0,,14.8,,1017.2,,Indiana
2020-02-18,6.1,-1.5,9.6,1.3,0.0,,19.8,,1019.3,,Indiana
2020-02-19,-0.5,-4.1,4.0,0.0,0.0,,13.3,,1033.1,,Indiana
2020-02-20,-2.2,-7.0,0.2,0.0,0.0,,18.0,,1036.3,,Indiana
2020-02-21,-4.8,-10.4,2.4,0.0,0.0,,11.5,,1037.0,,Indiana
2020-02-22,-0.2,-6.4,9.6,0.0,0.0,,16.9,,1027.8,,Indiana
2020-02-23,4.4,-2.0,12.4,0.0,0.0,,14.8,,1019.0,,Indiana
2020-02-24,5.6,2.4,7.4,10.4,0.0,,14.0,,1011.3,,Indiana
2020-02-25,5.0,2.4,5.8,12.2,0.0,,19.1,,1008.6,,Indiana
2020-02-26,0.8,-2.6,2.4,3.8,3.0,,24.1,,1014.4,,Indiana
2020-02-27,-2.0,-4.1,1.2,0.0,3.0,,24.1,,1019.4,,Indiana
2020-02-28,-2.2,-7.0,-0.4,0.3,0.0,,18.0,,1018.4,,Indiana
2020-02-29,-3.8,-8.0,2.9,0.0,0.0,,14.0,,1023.5,,Indiana
2020-03-01,3.4,-3.1,17.3,0.3,0.0,,19.4,,1016.1,,Indiana
2020-03-02,10.8,8.5,13.0,5.1,0.0,,15.8,,1007.9,,Indiana
2020-03-03,9.2,3.4,13.4,10.4,0.0,,20.5,,1005.1,,Indiana
2020-03-04,7.2,1.8,12.4,0.0,0.0,,17.6,,1013.9,,Indiana
2020-03-05,6.4,-0.4,15.2,0.0,0.0,,18.4,,1017.4,,Indiana
2020-03-06,3.4,-3.6,5.8,0.0,0.0,,29.2,,1024.5,,Indiana
2020-03-07,0.6,-5.8,10.2,0.0,0.0,,10.8,,1033.6,,Indiana
2020-03-08,7.2,-0.8,19.0,0.0,0.0,,18.7,,1027.8,,Indiana
2020-03-09,13.6,10.2,19.0,1.8,0.0,,30.2,,1022.5,,Indiana
2020-03-10,10.5,4.0,14.0,3.6,0.0,,19.1,,1019.6,,Indiana
2020-03-11,5.4,4.0,8.0,0.0,0.0,,7.2,,1018.8,,Indiana
2020-03-12,9.2,6.2,15.2,3.6,0.0,,14.0,,1010.3,,Indiana
2020-03-13,8.6,2.4,12.4,0.0,0.0,,21.6,,1021.0,,Indiana
2020-03-14,3.8,0.2,5.8,9.9,0.0,,16.9,,1030.2,,Indiana
2020-03-15,2.8,0.2,8.0,0.0,0.0,,16.9,,1033.5,,Indiana
2020-03-16,5.4,3.4,8.5,0.0,0.0,,10.8,,1026.5,,Indiana
2020-03-17,6.8,2.4,12.4,0.0,0.0,,12.6,,1024.2,,Indiana
2020-03-18,6.8,4.6,10.8,26.7,0.0,,11.9,,1020.5,,Indiana
2020-03-19,11.6,9.6,19.5,16.0,0.0,,19.4,,1016.1,,Indiana
2020-03-20,14.8,-0.4,19.5,4.6,0.0,,29.2,,1017.1,,Indiana
2020-03-21,0.6,-0.8,2.4,0.0,0.0,,14.4,,1032.9,,Indiana
2020-03-22,0.6,-2.0,3.4,3.3,0.0,,14.8,,1029.3,,Indiana
2020-03-23,3.8,2.4,6.2,0.0,0.0,,9.4,,1021.3,,Indiana
2020-03-24,5.6,2.4,10.2,1.8,0.0,,15.1,,1018.2,,Indiana
2020-03-25,6.4,0.2,16.2,0.0,0.0,,8.3,,1014.5,,Indiana
2020-03-26,12.2,7.4,20.2,0.0,0.0,,13.7,,1009.6,,Indiana
2020-03-27,13.0,11.2,15.8,10.7,0.0,,15.5,,1009.5,,Indiana
2020-03-28,17.6,13.4,23.4,20.6,0.0,,20.5,,1006.1,,Indiana
2020-03-29,16.0,10.2,18.4,0.3,0.0,,36.7,,1007.5,,Indiana
2020-03-30,11.0,5.8,15.8,0.0,0.0,,27.0,,1019.0,,Indiana
2020-03-31,6.1,3.4,6.2,0.5,0.0,,15.1,,1015.7,,Indiana
2020-04-01,6.8,4.6,13.0,0.0,0.0,,10.8,,1017.0,,Indiana
2020-04-02,9.0,1.8,16.8,0.0,0.0,,5.0,,1020.5,,Indiana
2020-04-03,13.4,8.5,20.8,0.0,0.0,,6.8,,1018.1,,Indiana
2020-04-04,12.8,6.8,14.6,0.0,0.0,,11.9,,1017.2,,Indiana
2020-04-05,8.6,5.8,13.0,0.0,0.0,,10.8,,1019.7,,Indiana
2020-04-06,11.5,5.2,21.2,0.0,0.0,,8.3,,1018.5,,Indiana
2020-04-07,19.2,13.4,26.2,0.0,0.0,,20.9,,1009.5,,Indiana
2020-04-08,21.4,11.2,26.2,4.6,0.0,,14.0,,1004.4,,Indiana
2020-04-09,10.6,1.8,11.8,0.3,0.0,,31.3,,1008.5,,Indiana
2020-04-10,4.2,-0.4,10.8,0.0,0.0,,21.2,,1016.4,,Indiana
2020-04-11,9.6,4.6,17.3,4.3,0.0,,16.9,,1014.2,,Indiana
2020-04-12,12.2,9.0,15.8,1.0,0.0,,15.8,,1006.0,,Indiana
2020-04-13,8.5,2.9,12.4,0.3,0.0,,29.2,,1008.6,,Indiana
2020-04-14,3.8,-0.8,8.5,0.0,0.0,,15.8,,1023.0,,Indiana
2020-04-15,3.2,-2.0,9.0,0.5,0.0,,21.6,,1019.1,,Indiana
2020-04-16,2.0,-4.1,9.0,0.5,0.0,,13.3,,1026.0,,Indiana
2020-04-17,6.0,2.4,9.0,5.6,0.0,,20.5,,1017.3,,Indiana
2020-04-18,5.4,-0.8,13.0,0.0,0.0,,16.6,,1017.2,,Indiana
2020-04-19,9.5,3.4,17.3,0.0,0.0,,13.0,,1009.8,,Indiana
2020-04-20,11.0,2.9,18.4,0.0,0.0,,14.4,,1007.6,,Indiana
2020-04-21,11.0,5.8,13.4,0.0,0.0,,24.1,,1010.8,,Indiana
2020-04-22,11.0,2.4,22.3,0.0,0.0,,15.1,,1014.7,,Indiana
2020-04-23,13.6,10.8,15.8,13.0,0.0,,13.7,,1006.4,,Indiana
2020-04-24,13.4,8.5,20.2,0.0,0.0,,9.4,,1008.8,,Indiana
2020-04-25,14.8,8.5,19.5,2.0,0.0,,19.1,,1008.7,,Indiana
2020-04-26,10.8,5.8,17.3,5.6,0.0,,27.4,,1013.9,,Indiana
2020-04-27,11.4,2.4,19.5,0.0,0.0,,13.7,,1020.4,,Indiana
2020-04-28,17.8,11.8,24.5,0.0,0.0,,24.5,,1012.3,,Indiana
2020-04-29,16.0,10.2,19.5,5.3,0.0,,23.0,,1001.7,,Indiana
2020-04-30,8.5,6.2,10.2,0.8,0.0,,23.4,,1006.7,,Indiana
2020-05-01,10.8,4.0,19.0,0.3,0.0,,10.1,,1016.2,,Indiana
2020-05-02,18.6,12.4,28.0,0.3,0.0,,18.4,,1013.9,,Indiana
2020-05-03,19.0,9.0,23.4,15.0,0.0,,10.4,,1012.7,,Indiana
2020-05-04,13.2,7.4,18.4,0.0,0.0,,14.0,,1016.1,,Indiana
2020-05-05,11.5,4.6,14.6,3.3,0.0,,20.2,,1012.0,,Indiana
2020-05-06,8.8,4.0,15.8,0.0,0.0,,19.4,,1017.3,,Indiana
2020-05-07,12.0,5.2,20.2,0.0,0.0,,21.2,,1016.1,,Indiana
2020-05-08,11.4,2.4,13.0,3.3,0.0,,23.4,,1013.7,,Indiana
2020-05-09,5.4,-2.6,13.0,0.0,0.0,,11.9,,1023.2,,Indiana
2020-05-10,10.4,3.4,16.8,0.0,0.0,,29.2,,1018.1,,Indiana
2020-05-11,6.2,2.4,9.6,0.0,0.0,,15.5,,1022.7,,Indiana
2020-05-12,9.0,1.8,16.2,0.0,0.0,,9.7,,1023.9,,Indiana
2020-05-13,11.4,6.8,15.8,0.0,0.0,,17.3,,1023.3,,Indiana
2020-05-14,15.8,11.8,26.2,15.7,0.0,,17.3,,1016.8,,Indiana
2020-05-15,20.3,17.3,24.0,1.5,0.0,,17.3,,1012.6,,Indiana
2020-05-16,20.3,14.6,26.8,0.0,0.0,,12.6,,1015.7,,Indiana
2020-05-17,21.2,17.3,23.4,38.9,0.0,,16.2,,1010.7,,Indiana
2020-05-18,17.0,13.4,19.5,22.1,0.0,,8.3,,1007.3,,Indiana
2020-05-19,16.8,13.4,19.0,8.4,0.0,,16.2,,1008.8,,Indiana
2020-05-20,13.8,12.4,14.6,0.0,0.0,,23.0,,1017.0,,Indiana
2020-05-21,14.2,12.4,16.2,0.0,0.0,,13.7,,1018.0,,Indiana
2020-05-22,17.3,14.0,24.0,0.0,0.0,,4.0,,1016.1,,Indiana
2020-05-23,20.8,16.2,26.2,41.7,0.0,,12.6,,1014.2,,Indiana
2020-05-24,22.4,16.2,29.6,1.0,0.0,,10.4,,1014.6,,Indiana
2020-05-25,23.4,18.4,31.2,0.0,0.0,,11.2,,1015.3,,Indiana
2020-05-26,24.5,19.5,30.2,0.0,0.0,,12.2,,1015.6,,Indiana
2020-05-27,23.4,20.2,28.0,0.3,0.0,,14.8,,1014.2,,Indiana
